Product Name,Description,Price,Images
MAQUETTE BATEAU : CAP HORN - Heller,"Maquette de bateau cinq-mâts en plastique à assembler. Le Cap Horn est l'un de ces rares cinq mâts qui affrontèrent l'ultime épreuve, celle qui devait faire du marin un confirmé, un Cap-hornier. Les navires cap-horniers étaient principalement destinés au transport de charbon, du ciment et de produits manufacturés divers de l'Europe vers l'Amérique du Sud côté Pacifique, ainsi que de divers engrais, nitrates et guano au retour. Ce type de bateau fut construit à partir des années 1880 et connut une gloire remarquable jusqu'à l'arrivée des vapeurs. Le ""Cap-Horn"" est un cinq mats barque d'une longueur hors-tout de 148.20 m, d'une largeur de 16.40 m à la flottaison pour un tirant d'eau de 8.30 m et d'une superficie de 5580 m² de voilure. Ce navire pouvant transporter 1150 tonnes était manoeuvré par 48 hommes d'équipage et officiers à une vitesse allant jusqu'à 17 noeuds sous les alizés. Nombre de pièces : 614. Niveau de difficulté : avancé. Fabriqué en France. Notice incluse. Longueur de la maquette assemblée : 98 cm environ. Couleurs Heller à assembler : 34 / 73 / 101 / 16 / 33 / 63 / 70 / 64 / 53.

Référence Heller-80890
Marque Heller
Code Article ART0000162219
Age recommandé + de 15 ans
Provenance France - Made in France
Echelle 1:150
Matière Plastique
Dimension article 98,80 cm
Dimension emballage 80 x 52 x 10 cm
Poids 1950 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",92€99,149817/p1_FULL.jpg
MAQUETTE DE BATEAU EN BOIS : BOUNTY - OCCRE,"Maquette de bateau en bois à assembler à l'échelle 1/45. Construit en 1783 en tant que cargo, il est devenu en 1787 la Royal Navy pour transporter l'arbre à pain de Tahiti aux Caraïbes. Le fruit du pain devait nourrir, à bon marché, les esclaves qui travaillaient dans les plantations de canne à sucre. Il a navigué d'Angleterre le 23 décembre 1787 sous le commandement du capitaine William Bligh. Après dix mois de voyage, il est arrivé à Tahiti, plus tard que prévu. En raison du retard, ils ont dû attendre 5 mois avant de partir pour les Caraïbes, leur destination finale. Pendant le voyage, il y a eu la mutinerie à bord dirigée par Fletcher Christian. Les mutins montèrent à bord du capitaine Bligh avec 18 fidèles marins. Bligh a réussi l'exploit d'atteindre l'île de Timor, après 41 jours. Kit à assembler complet des matériaux de la maquette (pas d'outillage, de colle, de peinture ou vernis). Dimensions de la maquette : 72 x 34,5 x 91,5 cm.

Référence Occre-14006
Marque OCCRE
Code Article ART0000192874
Age recommandé + de 15 ans
Provenance Espagne
Echelle 1:45
Matière Maquettes en Bois
Dimension article 91,50 x 34 cm
Dimension emballage 42 x 63 x 10 cm
Poids 3150 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",309€99,"386802/p1_FULL.jpg, 386802/p2_FULL.jpg, 386802/p3_FULL.jpg, 386802/p4_FULL.jpg, 386802/p5_FULL.jpg, 386802/p6_FULL.jpg"
MAQUETTE BATEAU : STARTER KIT : SOLEIL ROYAL - Heller,"Découvrez le navire ""Soleil Royal"", en montant de toute pièce cette maquette Heller ! 
Le Soleil-Royal est un navire de guerre français, en service de 1669 à 1692. C'est un vaisseau de ligne de premier rang, portant 98 puis 104 canons sur trois ponts. Il est le premier du nom, ainsi que le vaisseau-amiral de la flotte du Ponant pendant la guerre de la Ligue d'Augsbourg. Il est brûlé à l'issue de la bataille de la Hougue, le 2 juin 1692.
Contenu de la boîte :
- Une maquette de 2300 pièces
- Colle
- Pinceau
- Échantillons de Peintures principales
- Décalcomanies
Échelle : 1/100. 
Longueur de la maquette : 77 cm. 
Note : La maquette est en plastique.

Référence Heller-58899
Marque Heller
Code Article ART0000199531
Age recommandé + de 15 ans
Provenance France - Made in France
Echelle 1:100
Matière Plastique
Dimension emballage 73 x 51 x 11 cm
Poids 3750 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",279€99,"430931/p1_FULL.jpg, 430931/p2_FULL.jpg"
MAQUETTE BATEAU EN BOIS : ARROW - Amati,"Assemblez cette maquette de bateau en bois de la marque Amati reproduisant la canonnière Arrow.
Cette canonnière de la flotte américaine, a été utilisée en 1814 au cours de la bataille victorieuse du Lac Champlain, contre la flotte anglaise. Très agiles, armées d'un canon et d'une caronade placés à proue et à poupe, ces canonnières jouèrent un rôle essentiel contre les Anglais.
Échelle : 1/55.
Longueur de la maquette assemblée : 47 cm.
Notice en français incluse

Référence Amati-B1422
Marque Amati
Code Article ART0000191810
Age recommandé + de 15 ans
Echelle 1:55
Matière Maquettes en Bois
Dimension article 47 cm
Dimension emballage 26 x 48 x 7 cm
Poids 750 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",122€99,"372612/p1_FULL.jpg, 372612/p2_FULL.jpg, 372612/p3_FULL.jpg, 372612/p4_FULL.jpg, 372612/p5_FULL.jpg, 372612/p6_FULL.jpg, 372612/p7_FULL.jpg, 372612/p8_FULL.jpg"
MAQUETTE DE BATEAU EN BOIS : DIANA - OCCRE,"Maquette de bateau en bois à assembler à l'échelle 1/85. La frégate Diana a été lancée le 10 mars 1792. Elle faisait partie de la série de frégates appelées ""Mahonesas"" car elles ont été construites dans la ville de Mahón. Sa conception lui a permis d'être plus rapide que ses prédécesseurs. Il a participé à la guerre contre la France sur la côte catalane. Il était basé à Cadix pendant la guerre d'indépendance. En tant que membre des forces navales de La Havane, il a participé à des batailles contre les corsaires aux Antilles. Il a fait plusieurs traversées de l'Atlantique. En 1833, il a été mis au rebut dans l'arsenal de Carthagène. Kit à assembler complet des matériaux de la maquette (pas d'outillage, de colle, de peinture ou vernis). Dimensions de la maquette : 63,5 x 36 x 85 cm.

Référence Occre-14001
Marque OCCRE
Code Article ART0000192871
Age recommandé + de 15 ans
Provenance Espagne
Echelle 1:85
Matière Maquettes en Bois
Dimension article 85 x 36 cm
Dimension emballage 41 x 63 x 8 cm
Poids 3150 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",281€99,"386793/p1_FULL.jpg, 386793/p2_FULL.jpg, 386793/p3_FULL.jpg, 386793/p4_FULL.jpg, 386793/p5_FULL.jpg, 386793/p6_FULL.jpg, 386793/p7_FULL.jpg"
MAQUETTE BATEAU EN BOIS : SAN JUAN NEPOMUCENO - Artesania,"Maquette en bois - San Juan Nepomuceno. Navire de 2 700 tonnes lancé à la mer en 1756, armé de 74 canons, le San Juan Nepomuceno est pour les espagnols un bel exemple de l'héroïsme de leur race et de la gallardise de leurs marins. Commandé par le brigadier Don Cosme Damian Churruca, il prit part à la bataille de Trafalgar en 1805 où il connut la gloire et la mort. L'amiral Nelson, blessé, continua à diriger la bataille, tandis que le brigadier Churruca, une jambe arrachée par un obus, continuait de crier le commandement ""Feu!"". Largeur : 40.00 cm Longueur : 96.00 cm

Référence Artesania-22860
Marque Artesania
Code Article ART0000064538
Age recommandé + de 15 ans
Echelle 1:90
Matière Maquettes en Bois
Dimension emballage 76 x 41 x 6 cm
Poids 5000 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",341€99,50284/p1.jpg
MAQUETTE BATEAU : KIT COMPLET : THONIER ARMOR - Heller,"Maquette à assembler et à peindre du voilier Thonier Armor. Contenu du kit : - 1 maquette de 83 pièces - colle - peintures principales - pinceau Dimensions de la maquette assemblée : L 22,8 x l 3,8 x H 23,5 cm. Échelle : 1/125.

Référence Heller-56609
Marque Heller
Code Article ART0000181270
Age recommandé + de 15 ans
Provenance France - Made in France
Echelle 1:125
Matière Plastique
Dimension article 22,80 x 3,80 x 23,50 cm
Dimension emballage 36 x 19 x 4 cm
Poids 232 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",20€99,163826/p1_FULL.jpg
MAQUETTE BATEAU : LE HMS TERROR - OCCRE,"Reconstituez cette magnifique maquette de bateau en bois représentant le HMS Terror à l'échelle 1/75 ! L'histoire tragique du H.M.S Terror débute en 1845, sous le commandement du capitaine Sir John A. Franklin. Les deux vaisseaux Terror et Erebus partent à la recherche du fameux passage du Nord-Ouest. Ce sont les premiers navires équipés de moteurs auxiliaires. Ils sont renforcés de lames de fer qui les protègent contre la glace et ont une capacité de stockage de provisions qui permet de survire trois ans. On apercevra les deux navires pour la dernière fois près du Groenland avant de disparaître dans le labyrinthe de la glace arctique. L'épave du vaisseau H.M.S. Terror, disparu il y a 168 ans, est retrouvée le 26 septembre 2016 grâce à la collaboration d'un chasseur inuit du village arctique de Gjoa Haven. Le Terror est en bon état de conservation. On a obtenu des images du pont et de l'intérieur où l'on peut observer des objets et des parties intactes du vaisseau. Le mystère de l'expédition tragique de Franklin subsiste. Il se peut que l'étude archéologique de l'épave du Terror contribue à l'éclaircir. Niveau de difficulté : Moyenne. Note : Les outils de montage ne sont pas fournis.

Référence Occre-12004
Marque OCCRE
Code Article ART0000187352
Age recommandé + de 15 ans
Echelle 1:75
Matière Maquettes en Bois
Dimension article 67,60 x 19,50 x 50,40 cm
Dimension emballage 23 x 62 x 8 cm
Poids 1850 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",169€99,"199109/p1_FULL.jpg, 199109/p2_FULL.jpg, 199109/p3_FULL.jpg, 199109/p4_FULL.jpg, 199109/p5_FULL.jpg, 199109/p6_FULL.jpg, 199109/p7_FULL.jpg, 199109/p8_FULL.jpg, 199109/p9_FULL.jpg, 199109/p10_FULL.jpg, 199109/p11_FULL.jpg"
MAQUETTE BATEAU EN BOIS : NIÑA - Amati,"Assemblez cette sublime maquette de bateau en bois de la marque Amati reproduisant la célèbre caravelle de Christophe Colomb la Niña.
En dehors du journal de bord de Colomb, la littérature espagnole n'offre pas d'indications précises sur les deux caravelles qui accompagnaient la Santa Maria vers les Indes. A l'origine, la Niña et la Pinta étaient des caravelles dotées de voiles latines.
L'on sait qu'elles appartenaient aux frères Pinzon, lesquels participèrent à l'expédition en qualité de capitaines.
Aux Iles Canaries, la Pinta fut rééquipée avec des voiles carrées.
Cette opération exigea aussi le remplacement complet du mât et demanda quatre semaines.
Christophe Colomb a toujours appelé son navire amiral “Nao”, tandis que les deux autres bateaux de sa flotte étaient pour lui de simples caravelles.
Échelle : 1/65.
Longueur de la maquette assemblée : 37 cm.

Référence Amati-B1411
Marque Amati
Code Article ART0000191809
Age recommandé + de 15 ans
Echelle 1:65
Matière Maquettes en Bois
Dimension article 37 cm
Dimension emballage 26 x 48 x 7 cm
Poids 840 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",111€99,"372609/p1_FULL.jpg, 372609/p2_FULL.jpg, 372609/p3_FULL.jpg, 372609/p4_FULL.jpg, 372609/p5_FULL.jpg, 372609/p6_FULL.jpg, 372609/p7_FULL.jpg, 372609/p8_FULL.jpg"
MAQUETTE DE BATEAU EN BOIS : LA CANDELARIA - OCCRE,"Maquette de bateau en bois à assembler à l'échelle 1/85. La Candelaria est une bombarde de la taille d'un brick, mais plus large et à deux mâts: le plus grand, placé presque au centre avec un gréement rond, et un petit artimon avec une voile de crabe. Des mortiers sont placés entre le mât principal et le château. La Candelaria a été conçue et construite pour les fonctions de batterie flottante, dans les barrages portuaires ou les sites de forteresses maritimes. Kit à assembler complet des matériaux de la maquette (pas d'outillage, de colle, de peinture ou vernis). Dimensions de la maquette : 52,5 x 26 x 69,5 cm.

Référence Occre-13000
Marque OCCRE
Code Article ART0000192867
Age recommandé + de 15 ans
Provenance Espagne
Echelle 1:85
Matière Maquettes en Bois
Dimension article 69,50 x 26 cm
Dimension emballage 26 x 63 x 8 cm
Poids 1940 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",187€99,"386781/p1_FULL.jpg, 386781/p2_FULL.jpg, 386781/p3_FULL.jpg, 386781/p4_FULL.jpg, 386781/p5_FULL.jpg"
MAQUETTE VOILIER : MAYFLOWER 400ÈME ANNIVERSAIRE - Revell,"Coffret maquette Revell à assembler et à peindre d'un des navires de commerce typiques du 17ème siècle.
En 1620, 102 hommes débarquaient de la Mayflower sur la côte du ""Nouveau Monde"", pour y commencer une nouvelle vie, un événement considéré par l'Histoire comme le début des États Unis d'Amérique.
Caractéristiques de la maquette :
- Coque à structure bois
- Pont détaillé
- Haubans préfabriqués
- Voiles préformées
- Figurines d'équipage
- Cordages pour les manoeuvres vives et mortes
- Jeu de pavillons
- Berceau d'exposition avec plaquette nominative
Le coffret contient un pinceau, une colle et les peintures de base.
Nombre de pièces : 369.
Échelle : 1/83.
Dimensions de la maquette assemblée : 36.7 x 15 x 29.8 cm.

Référence Revell-05684
Marque Revell
Code Article ART0000193325
Age recommandé + de 15 ans
Echelle 1:84
Matière Plastique
Dimension article 36,70 x 15 x 29,80 cm
Dimension emballage 37 x 51 x 8 cm
Poids 770 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",34€89,"388566/p1_FULL.jpg, 388566/p2_FULL.jpg, 388566/p3_FULL.jpg, 388566/p4_FULL.jpg, 388566/p5_FULL.jpg, 388566/p6_FULL.jpg"
MAQUETTE DE BATEAU EN BOIS : LE SOLEIL ROYAL - Mantua,"Maquette de bateau en bois Le Soleil Royal de marque Mantua.
Son armement fastueux avec de nombreuses sculptures moulées en bronze, ses lanternes ciselées et dorées donnent au bateau un aspect majestueux. Le Soleil Royal était un des plus beaux bateaux de la flotte de Louis XIV, il prit la mer en 1669, depuis les chantiers de Brest. Il avait été réalisé par le célèbre constructeur français L. Hubac. Il était armé de 80 canons et se distingua particulièrement dans les combats navals contre les Anglais à Beversiers et Aga. En 1692, le Soleil Royal fut attaqué par la flotte anglaise devant Cherbourg et envoyé par le fond.
Ce modèle a été réalisé avec une décoration remarquable, habituelle à la marque Sergal. La coque construite en bois est recouverte d'un double bordé en listeaux de noyer, les pièces en bois sont découpées au laser. Les 108 pièces d'artillerie et les garnitures sont en laiton moulé. Tous les ornements restants sont également en laiton moulé. Toutes les pièces d'accastillage nécessaires sont soit en noyer, soit en laiton.
Le plan de montage de 9 feuillets, les nombreux et extraordinaires croquis de détails facilitent considérablement la construction du modèle. La notice de montage est en français.
Les voiles du bateau ne sont pas incluses, retrouvez-les sur notre site sous la référence Mantua-S06834010.
Modèle statique
Niveau expert
Échelle : 1:77
Longueur : 1030 mm
Largeur : 160 mm
Hauteur : 900 mm

Référence Mantua-S068796
Marque Mantua
Code Article ART0000199821
Age recommandé + de 15 ans
Echelle 1:76
Matière Maquettes en Bois
Dimension article 103 x 16 x 90 cm
Dimension emballage 30 x 96 x 15 cm
Poids 8232 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",1081€99,432905/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : HM CUTTER LADY NELSON - Amati,"Assemblez cette sublime maquette de bateau en bois de la marque Amati reproduisant le Lady Nelson.
Le Lady Nelson est la reproduction d'un typique cutter anglais de la fin du XVIIIe siècle.
Le cutter est un navire typiquement britannique, développé à l'origine par les contrebandiers de la région de Folkestone. La Marine découvrit bientôt les qualités de cette embarcation, qu'elle exploita largement dès la moitié du XVIIIe siècle, pour lutter justement contre les contrebandiers.
Échelle : 1/64.
Longueur de la maquette assemblée : 53 cm.
Notice en français incluse

Référence Amati-B1300.01
Marque Amati
Code Article ART0000191801
Age recommandé + de 15 ans
Echelle 1:64
Matière Maquettes en Bois
Dimension article 53 cm
Dimension emballage 26 x 48 x 7 cm
Poids 1720 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",136€99,"372585/p1_FULL.jpg, 372585/p2_FULL.jpg, 372585/p3_FULL.jpg, 372585/p4_FULL.jpg, 372585/p5_FULL.jpg, 372585/p6_FULL.jpg"
